channel_id,tier,wd_item,wd_class,label,country,reason,alt_of
UCkPszdM92hJhZ9h6_WyPYAw,3,Q3967045,newspaper,Sport Mediaset,Italy,no_topic_or_title,
UCkQippNLcEUJZqnXUrdpQfQ,3,Q130213123,journalist,Solua Middleton,Australia,topic+title:stale,
UCkS_yeHu-S6whVIs-dfHc6w,3,Q130498186,magazine|mass media|news media|news website|newspaper|online newspaper,Euromag,Russia,title_only:stale:gate2_fp68,
UCkTf2lyLz2qeDQvDMhRuidw,3,Q4071335,journalist|pundit,Darya Aslamova,Russia,topic:stale,
UCkTigzIFeWMpiubcQlnkyYw,3,Q4031146,mass media|news media|news website,Q4031146,Russia,no_topic_or_title,
UCkXNyBuuvNUapt0PRK-6N2w,3,Q56236728,newspaper,Independent,,title_only:stale:gate2_fp68,
UCkZjsmAQnXfS-_5lwMiXKCQ,3,Q108723206,mass media|news media|news website,Game Rant,,no_topic_or_title,
UCkj06-9sh_zktjU8CoSEJ3g,3,Q112406039,media company|newspaper,Webstory,,no_topic_or_title,
UCkj57yQtaQqUEuzWxs0WOlQ,3,Q19909556,journalist,Yelena Kozenkova,,topic:no_politics,
UCklUGqDiqiIak4PWh-qbhxQ,3,Q119113175,journalist,Albert Fàbrega,Spain,title_only:gate2_demoted,
UCklsCp5pEApz0Jq7mVibR9w,3,Q4150421,journalist,Kostiantyn Volodymyrovych Hrubych,Ukraine,topic:no_politics,
UCktzrSKfxZUvHvebOVhtCyQ,3,Q15061021,journalist|pundit,Aleksandr Shmurnov,Russia,no_topic_or_title,
UCkwg67mAtBjUmSiY-ZOcfGQ,3,Q126956811,journalist,Cyrille Amoursky,France,topic+title:stale,
UCkx-OsXHD8eK9yxDiGcuVew,3,Q140318174,journalist,Q140318174,Tajikistan,no_topic_or_title,
UCkyyI-GnhuPmxSKHPd7xqLA,3,Q55671255,newspaper,Tri County Leader,United States,title_only:stale:gate2_fp68,
UCl-7VyolERWDI2CT2g9up0g,3,Q12405892,journalist|pundit,Dror Eydar,Israel,topic+title:stale,
UCl0VKD_n2O78G5GT7sdG2LA,3,Q88327500,mass media|news media|news website,Bit Cultures,,no_topic_or_title,
UCl0tVZ1qH2v7GZzIT-Bee0w,3,Q51704837,journalist,Ryan Satin,,no_topic_or_title,
UCl3aKvzB7uC5mTlVEWiCogA,3,Q10847025,mass media|news media|news website|newspaper|online newspaper,ETtoday.net,Taiwan,title_only:gate2_demoted:gate2_fp68,
UCl5-injfeS6CCLY1QzUaDZQ,3,Q4269735,blogger|journalist,Oleg Lurye,Russia,topic:stale,
UCl7XNtpYkfEkPuFRNMkoLcg,3,Q55665523,newspaper,Sespe Sun,United States,title_only:stale:gate2_fp68,
UCl7ZXbZUCWI2Hz--OrO4bsA,3,Q21563301,mass media|news media|news website,Nintendo Life,United Kingdom,no_topic_or_title,
UCl8F1LppsX_PwfSFLaYoUgg,3,Q136679327,columnist|journalist|pundit,Q136679327,Brazil,topic:no_politics,
UClA3oDGsxLNJ8EEWu9X7QuQ,3,Q18416026,blogger|journalist,Alessio Zucchini,Italy,topic+title:stale,
UClAljpBhQJYb2qqGNMFY8lg,3,Q124571084,journalist,Marion Kuchenny,,no_topic_or_title,
UClBNelX93p5L8meEBdY4DLA,3,Q55649992,journalist,Noa Rosin,Israel,title_only:stale,
UClCXO1Kyg4C9nGd-OeXLn3w,3,Q91097452,mass media|news media|news website,Q91097452,Russia,no_topic_or_title,
UClEEOiCxih_sf9XdPKpQ00w,3,Q137900187,journalist,Naan Thaan Baaa Ashiq,,no_topic_or_title,
UClEbb9MMsiLKdKE3-TBx81Q,3,Q55667831,newspaper,Starkville Daily News,United States,title_only:stale:gate2_fp68,
UClLRSTzsn0FfWMQWSc-cuWA,3,Q136653869,mass media|news media|news website,gamespace.com,United States,no_topic_or_title,
UClMWnUHbxJKJLUgloN1mPUA,3,Q29555907,journalist|pundit,Faith Goldy,Canada,zero_videos,
UClRUxOkBWVJfdwzffPb2qtQ,3,Q3355833,journalist,Adam Alsing,Sweden,unresolved,
UClXmqNb0mIGbBu9dNhT9wOQ,3,Q97397398,journalist,Hélène Pronk,Kingdom of the Netherlands,unresolved,
UCldHSUect7WUZW0kTG6BsSg,3,Q55665697,newspaper,NikkeiWest,United States,no_topic_or_title,
UCldinmApktMtmKWzq_cA6hw,3,Q110954358,journalist,Shiho Watanabe,Japan,no_topic_or_title,
UClgeVyZNUBmnINMDjHHVUAg,3,Q86947743,journalist,Roma Torre,United States,zero_videos,
UClhP3Lr6jl6A9kBRZC96eiQ,3,Q18653948,journalist,Q18653948,Taiwan,topic:stale,
UClkoGKsJIJcBYL33yQyiuQQ,3,Q4964019,journalist|news presenter,Brian Henderson,Australia,title_only:stale,
UClnt7bszRKsqxJj32RrcGMg,3,Q5209663,YouTuber|blogger|journalist,Tsuda Daisuke,Japan,no_topic_or_title,
UClqgDtzH-p8sNWHuZm3xwOg,3,Q111385327,journalist,Lily Hay Newman,United States,zero_videos,
UClu8SE58f7ofBfp8YusqJNw,3,Q4367499,journalist,Yevgeny Poddubny,Russia,unresolved,
UClw5k1GwMXbTYYkAHHOIJuA,3,Q4706450,blogger|journalist,Alan Cross,Canada,no_topic_or_title,
UClx9hUiBvrmVOEpZl4wlvDg,3,Q118774029,journalist,Rita Goldstein,Israel,title_only:gate2_demoted,
UClyj-Z-5qrE5YN5QIbExlqA,3,Q6640798,journalist,Arnon Segal,Israel,topic:stale,
UCm1ZXuroTtToHj-wSvbUIIg,3,Q55671502,newspaper,Casper Journal,United States,no_topic_or_title,
UCm3DfoFxJO0iKvVHAdpdOKg,3,Q39087049,mass media|news media|news website|newspaper|online newspaper,Daily Hive,Canada,no_topic_or_title,
UCm4tDRXMhE4UVPZ_9-QPiPw,3,Q109117230,journalist,Q109117230,United Kingdom,no_topic_or_title,
UCm694OHBjNjxkSzp7khLZyA,3,Q137917236,journalist,Giannis Politis,Greece,topic+title:stale,
UCm9lqWLMec4klbLEtUxKSbg,3,Q97362088,mass media|news media|news website,GamingOnLinux,,no_topic_or_title,
UCmDMqPHexbwtdjWhK5ZhvxQ,3,Q75588972,journalist,Charlotte Chelsom-Pill,,topic+title:stale,
UCmEruI997iPmG6LfNosQPpQ,3,Q16336605,journalist,André Trigueiro,Brazil,topic+title:no_politics,
UCmF3ZcCBFUD-mcwg-r3SMyA,3,Q114903559,mass media|news media|news website,LunarGaming,United Kingdom,no_topic_or_title,
UCmFtDPGx3BOwdK7YFX9ZJTA,3,Q140388015,newspaper,Q140388015,Belarus,no_topic_or_title,
UCmJw2iNyNSDfDwLPU3XzKYQ,3,Q100742812,mass media|media company|news agency|news media|news website|newspaper|online newspaper,metaratings.ru,Russia,title_only:stale:gate2_fp68,
UCmKCpHH5ATFMURHTRC2jLyA,3,Q3294503,magazine|mass media|news media,Marmiton,France,title_only:gate2_demoted:gate2_fp68,
UCmMLC1WDWBz_T1ahZf0jOYw,3,Q136767281,mass media|news media|news website,operationsports.com,United States,no_topic_or_title,
UCmNrDaqGxqgbu19YG9JD7zA,3,Q25174969,journalist|pundit,Antonio Naranjo,Spain,topic+title:stale,
UCmPKzzraAJ5m21_8DunEV0w,3,Q56236359,newspaper,News-Herald,,title_only:stale:gate2_fp68,
UCmRYJVN8nCGbgYI3YncVoQA,3,Q115690786,journalist,Baptiste Fallevoz,France,topic+title:stale,
UCmRpr4ubFNEmZ6IVOqXMUFg,3,Q5224125,journalist,Darnell L. Moore,United States,topic+title:stale,
UCmSnO6VgXIhpYOhUU4Epeyw,3,Q124857448,mass media|news media|news website,Mogura VR News,Japan,title_only:stale:gate2_fp68,
UCmVyeGK6HCNdOkuLZrXYzNw,3,Q1368995,journalist,Geraldo Rivera,United States,topic+title:no_politics,
UCmYgt9Jsx-3uukXPMmbGnRQ,3,Q108611323,mass media|news media|news website,Q108611323,,no_topic_or_title,
UCmYvW0gncDBC4GptA3XwUwA,3,Q115098554,mass media|news media|news website,AwardsWatch,,no_topic_or_title,
UCmaR5rTAFeVekr0S4X-L5Fg,3,Q54969864,journalist,Doron Cohen,Israel,topic+title:stale,
UCmb0LnmFYceH7toqgmUTJDA,3,Q6159503,mass media|news media|news website,Q6159503,,no_topic_or_title,
UCmdnGnAx71XCRf5vb39Y_KA,3,Q12249660,journalist,Hala Sarhan,Egypt,topic+title:stale,
UCmeI5vKzvFYWKXO01JARrLQ,3,Q136646333,mass media|news media|news website,player2.net.au,Australia,no_topic_or_title,
UCmeds0MLhjfkjD_5acPnFlQ,3,Q1657282,mass media|news media|news website,Q1657282,United States,no_topic_or_title,
UCmhfut5DqT1stPi1tJEYQcw,3,Q55667697,newspaper,Louisiana Press Journal,United States,title_only:stale:gate2_fp68,
UCmhqq48ZXgmrKUFrV5Vg1Jw,3,Q5239974,journalist,David Speers,Australia,no_topic_or_title,
UCmlSYFBe9n0XixazFdLRBUQ,3,Q17351431,journalist|news presenter,Matijn Nijhuis,Kingdom of the Netherlands,no_topic_or_title,
UCmlg_UCp1iCM2asqvSd80Jw,3,Q139619399,mass media|news media|news website|newspaper|online newspaper,Q139619399,Brazil,no_topic_or_title,
UCmmlBMKvOMt4w9SGkVPEmrg,3,Q273168,journalist,Susan Orlean,United States,title_only:stale,
UCmsL9IeU1OACgBGVZ5MfnNw,3,Q6390598,journalist|podcaster,Q6390598,United States,no_topic_or_title,
UCmttMi2RZmw4WCawZGKxOcA,3,Q55666679|Q55666697|Q55666747,newspaper,Bourbon News-Mirror,United States,no_topic_or_title,
UCmvi4VkRrSScYrEYTOlmhqQ,3,Q125270226,mass media|news media|news website,Wij zijn De Stad Middelburg,Netherlands,title_only:gate2_demoted:gate2_fp68,
UCmvqWTCKWdwJVhH8VwNTeYA,3,Q61984711,journalist,Patrick Klepek,http://www.wikidata.org/.well-known/genid/3ff3cbc74d84be4d8187fd34221cdd14,no_topic_or_title,
UCmyTlYzwAhqplIE0DpmQ4qA,3,Q118109758,journalist,Tomoko Suzuki,Japan,no_topic_or_title,
UCn2rXwZuN_pyEACiv_hGY9g,3,Q55665557|Q55665679|Q55665686|Q55665688,newspaper,Beach & Bay Press,United States,no_topic_or_title,
UCn35n2Z9a1Yf7xHGpLR1o2g,3,Q115716035,YouTuber|blogger|journalist|podcaster,Caroline Cabot,Sweden,no_topic_or_title,
UCn7b6PCehgg4ZNh5NDcmy9g,3,Q116762256,mass media|news media|news website,Peacock Panache,,unresolved,
UCnEMTffdYHzn-5XYgS1jjWQ,3,Q110288839,mass media|news media|news website,GamingTalker,Italy,no_topic_or_title,
UCnKYLsM7gUc3t-aCXEfPLhw,3,Q43081031|Q55665477|Q55665728|Q55665741|Q56030655,newspaper,Acorn,United States,no_topic_or_title,
UCnQ3znGoKAybm2LrvDukWfQ,3,Q140314638,newspaper,The Times of Hersican,,zero_videos,
UCnSFwk_mZPnUuh0m7Z6T-4g,3,Q108841379,journalist|podcaster,Matt Baume,United States,title_only:gate2_demoted,
UCnSyMD9pu4AU7rJu0diGCNA,3,Q137919358,newspaper,The Daily Beacon,,no_topic_or_title,
UCnVHmrZCfZUfbiI_M9qTs6g,3,Q87047794,journalist,Tommi Manninen,Finland,no_topic_or_title,
UCnVf4BZXc-_q4WSHyDMzxrA,3,Q141047328,mass media|news media|news website|newspaper|online newspaper,Spelinsikten,,title_only:gate2_demoted:gate2_fp68,
UCnXwCDeKJHyBwoi8lZXhhVQ,3,Q3110601,journalist,Gonzague Saint Bris,France,topic+title:stale,
UCncLBamqLXhLc9uptTzEt4A,3,Q5162226,journalist|pundit,Conor Friedersdorf,United States,topic+title:stale,
UCngtmkW9fC4jyfrHbjCevsA,3,Q4420077,journalist,Natalya Sindeyeva,Russia,topic:stale,
UCniFRtjQi-AoBwquxhYiK2A,3,Q4093510,journalist,Yuliya Bordovskikh,Russia,no_topic_or_title,
UCnk8TbzVUZ6beuenLH3UHSg,3,Q7771552,newspaper,The Union Democrat,United States,title_only:stale:gate2_fp68,
UCnkYymEbl1qZ0VhGrzH9guw,3,Q6890051,journalist,Moeed Pirzada,,topic+title:no_politics,
UCnnsCS4DiaryfyKT7FJJSIA,3,Q97128662,journalist,Drew Prindle,,title_only:stale,
UCnnuGRuYWW_PWLoZujKisBg,3,Q55671374,newspaper,Peninsula Gateway,United States,title_only:stale:gate2_fp68,
UCnpjF5ks8AyKBJnLn1lfLmg,3,Q55671122,newspaper,Zavala County Sentinel,United States,title_only:stale:gate2_fp68,
UCnq0zNFkSa8YFc3f1-7Q3mg,3,Q103810677,mass media|news media|news website,Q103810677,People's Republic of China,no_topic_or_title,
UCnqjw_8zU9z0kAwdQ5iAyHQ,3,Q55665676,newspaper,Calaveras Enterprise,United States,unresolved,
UCnrSmy1MRRGU2LSrlgGTikQ,3,Q55671308,newspaper,Loudoun Times-Mirror,United States,title_only:stale:gate2_fp68,
UCnw7vLVa_zOCPFlCKgsLvmw,3,Q12250383,journalist,Wael el-Ebrashy,Egypt,topic+title:stale,
UCnxQ8o9RpqxGF2oLHcCn9VQ,3,Q51882459,YouTuber|blogger|journalist|podcaster,Anthony Fantano,United States,no_topic_or_title,
UCnyxY2BpDbbFpx3J9qwd4rg,3,Q86741222,mass media|news media|news website,Q86741222,Japan,no_topic_or_title,
UCo0TVH1huDOt27cYgGE97Yg,3,Q17486288,journalist|pundit,Kristina Inhof,Austria,title_only:stale,
UCo0kqUAwNb1QPLkbyWO-9Mg,3,Q9093658,journalist|news presenter,Catherine Chang,Taiwan,topic:stale,
UCo11SFxYTAWUVyuV0yBSLsw,3,Q12276760,journalist|pundit,Georgi Toshev,,no_topic_or_title,
UCo2tSNJdJgFxVj4-AIsoPpQ,3,Q130941356,journalist,Thomas Leturgey,United States,no_topic_or_title,
UCo2ufm5B36Vl693GWQAqe8A,3,Q55524279,mass media|news media|news website|newspaper|online newspaper,MusicVoice,,no_topic_or_title:alt,UCTKAyuZQm19WcW7G2zf-cmw
UCo4eRrUQ39EN5aJrQ6cL9Sg,3,Q85269061,journalist,Yūji Kitamaru,Japan,zero_videos,UCUpkxKcCy99ePA1nbkiYLUA
UCo65CArMc8OoKi3NyooEYZw,3,Q115727261,YouTuber|blogger|columnist|journalist|podcaster|pundit,Marta Meneu,Spain,no_topic_or_title,
UCo6aajiV-3GusSerTKEZPgg,3,Q138042686,journalist,David Bixenspan,United States,no_topic_or_title,
UCo6jS4Wp8oUIEDfUyywc2Sw,3,Q25136935,columnist|journalist|pundit,Ernesto Abella,Philippines,unresolved,
UCoAf_IAZKhnUb0AajE5VSyA,3,Q15904208,mass media|news media|news website|newspaper|online newspaper,Passion Times,People's Republic of China,no_topic_or_title,
UCoG_WtEGHB_H96-T4LyPhsw,3,Q55666338,newspaper,Pella Chronicle,United States,no_topic_or_title,
UCoHjGuDUDowAJOf1jN9Y3qw,3,Q5448251,newspaper,FilGoal,Egypt,title_only:gate2_demoted:gate2_fp68,
UCoJIC7zM9Jl2PpowY9X-j1A,3,Q21683725,journalist,Vitalii Haidukevych,,zero_videos,
UCoJhK5kMc4LjBKdiYrDtzlA,3,Q5130305,YouTuber|blogger|journalist,Clayton Morris,United States,no_topic_or_title:alt,UCa8qBas58rCwW64PQLYd2_g
UCoMQbtcPuPk-yW0BxpevEIg,3,Q136487071,mass media|news media|news website,inputmag.dk,Denmark,no_topic_or_title,
UCoMjylTnIYG44ovbtMKryUA,3,Q130472123,journalist,Bill Melugin,,topic+title:stale,
UCoO28dF7ebUqqsdI4xtQ1uw,3,Q4305465,mass media|news media|news website|television station,My Planet,Russia,no_topic_or_title,
UCoPFfs-pI3Kso2Ol5hMDR6g,3,Q131071855,mass media|news media|news website,BASEBALL KING,,no_topic_or_title,
UCoR4ZfRapNfqQOhC_zk34dA,3,Q66799525,journalist,Mikah Sargent,,title_only:stale,
UCoRwVRrzVq3qTw7GqOEfH6Q,3,Q10367120,journalist,Salvador Nogueira,Brazil,topic:no_politics,
UCoTREVo1yJwXXDY0TbTA4EQ,3,Q132058274,newspaper,Kora Plus,Egypt,title_only:gate2_demoted:gate2_fp68,
UCoXtmmnLCbXDiSo8GxsmOzA,3,Q105038628,YouTuber|blogger|journalist|podcaster|pundit,Rocío Vidal,Spain,topic:no_politics,
UCoYiLP9wH8Hz71LvEerJANg,3,Q55668203,newspaper,El Defensor Chieftain,United States,title_only:stale:gate2_fp68,
UCoZDGXUiwT2VefeT4TdcPig,3,Q6845863,journalist,Mike Amor,Australia,topic+title:stale,
UCoZnm-beM69I2Vcz3LtdXUQ,3,Q27829864,journalist|podcaster,Dan Ryckert,United States,no_topic_or_title,
UCoZuf11di9gR8aP8WOAByRQ,3,Q16211141,journalist,Rachel Martin,United States,title_only:stale,
UCo_y8AOQQWkQAZxvtf_rVBg,3,Q140835325,journalist,Suzanne Alyssa Andrew,Canada,title_only:stale,
UCogX-wvzkIzwOEZFTLTPUuw,3,Q29095210,newspaper,Winston-Salem Chronicle,,unresolved,
UCok45CxM0NucPe1UgUZm2FQ,3,Q107720713,mass media|news media|news website,Q107720713,Slovenia,no_topic_or_title,
UCok9Z8Fq6TOvULXUIeVf4Kg,3,Q134894070,mass media|news media|news website,classicalmusic.gr,Greece,zero_videos,
UCokfj4SqQZsdjRoG4mUci4A,3,Q107092624,journalist,Ahmad Noorani,Pakistan,topic+title:no_politics,
UCol-2SVcy88WW5pAAGJ_O4Q,3,Q55665614,newspaper,Milpitas Post,United States,unresolved,
UConQeJRfaLwJ9LbXBS5nhxQ,3,Q65930903,journalist,Q65930903,United States,no_topic_or_title,
UCorshkhu8upUY3NXgQdWRqA,3,Q55665286,newspaper,Luverne Journal,United States,unresolved,
UCotkNLf_Y3jfbLWuSFUCSBQ,3,Q7801032,newspaper,Tien Phong,Vietnam,title_only:gate2_demoted:gate2_fp68:alt,UCPhPBJ3qE719TgLYVcNY8yg
UCoumRzRfv6oZLBS3jis4Uwg,3,Q137835779,journalist,Giuseppe Baratta,Italy,title_only:gate2_demoted,
UCow8oFES_sFLjw5lEm9uGmQ,3,Q974931,newspaper,Sport Express,Russia,no_topic_or_title,
UCowYpWyOJf600yX_HuOZtqA,3,Q139705352,mass media|news media|news website,XiaomiToday,Italy,no_topic_or_title,
UCp-x1BqSzW0Z_-Xh6xiBA2A,3,Q55668454,newspaper,Marysville Journal-Tribune,United States,title_only:stale:gate2_fp68,
UCp0alK_INpAnPcHSAftprTw,3,Q63089469,mass media|news media|news website,Kotaku UK,United Kingdom,no_topic_or_title,
UCp536rDj5ugflp2q-7ZkWbQ,3,Q55671136,newspaper,Eldorado Success,United States,no_topic_or_title,
UCp6GvRIDVeB3G10RQyrFY_w,3,Q123177292,journalist,Rushdi Abualouf,,topic:stale,
UCp6Nll0a8V8j3Hc-Uqqycig,3,Q15061021,journalist|pundit,Aleksandr Shmurnov,Russia,no_topic_or_title,UCktzrSKfxZUvHvebOVhtCyQ
UCp8Kv-cF9YfA-G33CRxv6SQ,3,Q4864720,blogger|journalist,Barry Schwartz,United States,title_only:gate2_demoted,
UCpDJ6VjJsGmQIR_auxpacvA,3,Q16206751,journalist,Sjokz,Belgium,no_topic_or_title,
UCpF7XxbqjfhrQkt4gIIWCFw,3,Q9697368,journalist|news presenter,Carlos Tramontina,Brazil,title_only:stale,
UCpFof1HklLC9YLAcxjl1gYQ,3,Q106581650,mass media|news media|news website|newspaper|online newspaper,Oskarshamns-Nytt,Sweden,no_topic_or_title,
UCpHMLTA0uQAuqEaRIXbCUeg,3,Q55668007,newspaper,Western Nebraska Observer,United States,title_only:stale:gate2_fp68,
UCpHyslB69YRUgWz3xmn6LCg,3,Q77471,columnist|journalist|podcaster|pundit,Sarah Kuttner,Germany,title_only:gate2_demoted,
UCpLh6CawAd90bJ9tyDBovTg,3,Q110507290,YouTuber|blogger|journalist|podcaster|pundit,True Geordie,United Kingdom,no_topic_or_title,UCWaZLW7Bfa83J_h587dH1WQ
UCpMxNe617PurqdrHo6XKSfw,3,Q16162932,journalist,Karin Björkegren Jones,Sweden,title_only:stale,
UCpQu57KgT7gOoLCAu3FFQsA,3,Q18437771,journalist,Park Yeon-mi,United States,topic+title:stale,
UCpS0HZw_-isOY072Hr5tG9w,3,Q1127560,journalist,Levente Lakatos,Hungary,topic+title:no_politics,
UCpT3M9Qwh22TbvWynMSoGWQ,3,Q3845942,journalist,Marco Berry,Italy,no_topic_or_title,UCeLTefZcq2nTCO2Vrx-njUw
UCpTzn9K72X0qLTGZ1rRZo3A,3,Q97197435,journalist,Majid Hosseini,Iran,topic:stale,
UCpU9ZipqbQD0ez-M-V-QWrQ,3,Q124151980,columnist|journalist|pundit,Leandro Guidini,Brazil,title_only:gate2_demoted,
UCpU_4EjU-t061aQ3I6Vr4Lw,3,Q8049272,mass media|media company|news media|news website,Yardbarker,United States,title_only:stale:gate2_fp68,
UCpVsMZgafoY7nA0yHfYGknQ,3,Q123419071,journalist,Ruth Gumbau Velasco,Spain,title_only:stale,
UCpX3nqy7pIwxTkcagJwXKtA,3,Q97381031,mass media|news media|news website,Adventure-Treff,,no_topic_or_title,
UCpXf60RAWO2C3lUSbkJ9W7w,3,Q55665484,newspaper,Ceres Courier,United States,title_only:stale:gate2_fp68,
UCpZTlnT7l_1XUqXCIY8Vjfw,3,Q140459697,journalist|podcaster,Q140459697,,topic:stale,
UCpZZEq5a5IYmfvZF_xPVlFw,3,Q86680608,mass media|news media|news website|newspaper|online newspaper,Letidor,,title_only:stale:gate2_fp68,
UCpZzwgvTUGBreqIFaiFKa3w,3,Q141328738,journalist,Vyacheslav Abdusalamov,Russia,title_only:gate2_demoted,
UCpbmxxPprgXmkfYH_VAJUHg,3,Q139937573,journalist,Willie Star Santos Pereira,Portugal,topic+title:no_politics,
UCpeZPtTv7e8JEm4nkEBR6sw,3,Q112673192|Q112673208,blogger|journalist|mass media,Budiey Isma,Malaysia,title_only:stale,
UCpgd-z9uyhgmj-jkJ8Jferw,3,Q22829161,journalist,Wojciech Chmielarz,Poland,topic+title:stale,
UCpgfZSDjJLKuXVvobvpxx8g,3,Q12593786,mass media|news media|news website,Thisisgame,South Korea,no_topic_or_title,
UCpguAA4VKBftSU7kcgQl5Iw,3,Q3867056,mass media|news media|news website,Multiplayer.it,,no_topic_or_title,
UCpj3gHSgjOZtumjT4pUIvdQ,3,Q7742124,newspaper,The Inquirer and Mirror,,title_only:stale:gate2_fp68,
UCpl6N2vdHD5DoAgpY19UQew,3,Q7054092,newspaper,North Bay Bohemian,United States,title_only:stale:gate2_fp68,
UCpl8im6yzeBG2qctNo1SCRg,3,Q349472,journalist,Mark Levengood,Sweden,topic+title:stale,
UCpqCyT-qXt1SQshHu025Scg,3,Q3954946,blogger|columnist|journalist|pundit,Selvaggia Lucarelli,Italy,topic+title:no_politics,
UCprQU7eQ7wgQwdMTLncEVfg,3,Q134375851,journalist,Laura Grados,Peru,topic+title:stale,
UCprWC5gZXAZ6M5V--ZtmTvw,3,Q281055,mass media|news media|news website,Jeuxvideo.com,,no_topic_or_title,
UCpsmVuwH-c5yOSD1XuVoH_g,3,Q114334864,blogger|journalist,Nikolay Khodasevich,Belarus,no_topic_or_title,
UCpvwUNu6K00wXgJtSDA-TkQ,3,Q15622207,journalist,Paris Lees,United Kingdom,title_only:stale,
UCpyjuuh7iJIMWOg1h034ybQ,3,Q141223957,journalist,Amilcar Trejo Mosquera,Venezuela,topic+title:stale,
UCq0NsM1Wv6RZeylWGyB8rqw,3,Q47575812,journalist,Natasha Bertrand,United States,zero_videos,
UCq6Ng2REMFrvHIJ81Kwv6vA,3,Q20908911,journalist,Antonio Pampliega,Spain,zero_videos,
UCq7JZ8ATgQWeu6sDM1czjhg,3,Q72406450,mass media|news media|news website,Q72406450,,no_topic_or_title,
UCq7Uan13APmZNdtfffmyuRw,3,Q55666331,newspaper,Ogden Reporter,United States,title_only:stale:gate2_fp68,
UCq9yMBjAGMHEmK7Vh-GW9Jw,3,Q23000953,journalist,Chika Oduah,United States,topic+title:stale,
UCqA5IrPE-yZ6SiBcapubyTQ,3,Q109484321,mass media|news media|news website,AdoredTV.com,,title_only:stale:gate2_fp68,
UCqB8pBdrbaqNdWtf5K-GYYg,3,Q136538488,journalist,Q136538488,Israel,topic:stale,
UCqCZWHlTINQOsgu3zmtlgrw,3,Q12004814,newspaper,Sør-Trøndelag,Norway,no_topic_or_title,
UCqEVwTnDzlzKOGYNFemqnYA,3,Q19599559,mass media|news media|news website|newspaper|online newspaper|television channel,RT en français,France,unresolved,
UCqEYtxhWmTCyRQQegeQ8SkA,3,Q11586821,journalist,Reiji Ishiwatari,Japan,no_topic_or_title,
UCqNZ8nchul6WCUKlWIPGV6Q,3,Q108802194,journalist,Chris Mason,,topic+title:stale,
UCqPdMRKS9fDvPyMd0foZ8QQ,3,Q110914122,journalist|news presenter|pundit,Jackie Redmond,Canada,title_only:stale,
UCqQ7iz3Ka-gNPxBo-QNHekg,3,Q838464,mass media|news media|news website,Hardcore Gamer,,no_topic_or_title,
UCqQcghcvYmhiNO0l1UF8sSQ,3,Q55666315,newspaper,Marion Times,United States,title_only:stale:gate2_fp68,
UCqQtUAKCJEBWIhIAkoujuGA,3,Q107304101,journalist|podcaster|pundit,Emily Austin,United States,title_only:stale,
UCqSCjiYXYZ2rbRc2wfT-B2A,3,Q97553220,mass media|news media|news website,GodisaGeek,United Kingdom,no_topic_or_title,
UCqSllZ7UUq0giIkkPfVYujg,3,Q29169693,YouTuber|blogger|journalist,Mai Thi Nguyen-Kim,Germany,no_topic_or_title,
UCqU7kO7e9HQo6QpQ6l3Nk_A,3,Q81911812,YouTuber|blogger|journalist|pundit,Gunnar Kaiser,Germany,topic+title:stale,
UCqW7G8SmyeEeQYzLOk5tdSg,3,Q56376853,YouTuber|blogger|journalist,Ahmed El-Ghandour,Egypt,no_topic_or_title,
UCq_9lRHOI0orfT8CTb94eMw,3,Q115924033,mass media|news media|news website|newspaper|online newspaper,NeuralGamer,Australia,unresolved,
UCq_h2YbIzdi_JEHewBQ1D7g,3,Q28739789,mass media|media company|news agency|news media|news website|newspaper|online newspaper,The Bookmaker Ratings,Russia,no_topic_or_title,
UCqaw9PMOMjYDMMzrrhGuQuw,3,Q81879928,mass media|news media|news website|newspaper|online newspaper,Afro Dope News,United States,unresolved,
UCqc2--ogMBzl4zaAGjt2N6Q,3,Q55667982,newspaper,Custer County Chief,United States,title_only:stale:gate2_fp68,
UCqgS3Ur5InNxOcK3nENKyJQ,3,Q28410983,journalist,Q28410983,Taiwan,topic:stale,
UCqjZTzZwHK42Zpf7pCY9YVw,3,Q55666722,newspaper,Dubois County Herald,United States,title_only:stale:gate2_fp68,
UCqjgM02TFRSy6cIWeflKuPg,3,Q55665672,newspaper,West Sacramento News Ledger,United States,title_only:stale:gate2_fp68,
UCqkBwhGrXa0PcELd1Ks7yDA,3,Q139409963,journalist,Q139409963,Croatia,topic:stale,
UCqmB3luMSTBJNTDxYagbzFg,3,Q108756711,mass media|news media|news website,Q108756711,,no_topic_or_title,UC8Y7yuPl1NCG-CWKJmg5DJg
UCqpeqqzqqSb-280EB8oHDDA,3,Q18148919,newspaper,ClickHole,United States,title_only:gate2_demoted:gate2_fp68,
UCqqHsdvCAQpc7CcP4k7QPmA,3,Q55671062,newspaper,Citizen Tribune,United States,title_only:stale:gate2_fp68,
UCqtpgjz-tAnVF9zLwaRwGCQ,3,Q97353,journalist,Frank Elstner,Germany,topic+title:stale,
UCqwQPYrolYXR2op5pieud3A,3,Q55671227,newspaper,Port Aransas South Jetty,United States,title_only:stale:gate2_fp68,
UCqx1wMUfficlekLJopmzWjQ,3,Q94934920,journalist,Rubi Hammerschlag,Israel,topic+title:no_politics,
UCqx6SglEbqxuz4xuLw-rWyA,3,Q56236538,newspaper,Herald Tribune,,title_only:stale:gate2_fp68,
